VD6(K1755+300),2019-01-01 15:50,131,110.1299973,10,0
VD6(K1755+300),2019-01-01 15:50,140,108,11.8,1
VD6(K1755+300),2019-01-01 15:55,156,103.9420013,14,0
VD6(K1755+300),2019-01-01 15:55,144,110.375,10.63,1
VD6(K1755+300),2019-01-01 16:00,141,106.1490021,12.22,0
VD6(K1755+300),2019-01-01 16:00,131,107.0690002,10,1
VD6(K1755+300),2019-01-01 16:05,128,107.8590012,10.17,0
VD6(K1755+300),2019-01-01 16:05,117,107.6149979,9.54,1
VD6(K1755+300),2019-01-01 16:10,144,108.3119965,11,0
VD6(K1755+300),2019-01-01 16:10,154,108.052002,13,1
VD6(K1755+300),2019-01-01 16:15,154,105.4290009,12.58,0
VD6(K1755+300),2019-01-01 16:15,133,109.9769974,10.51,1
VD6(K1755+300),2019-01-01 16:20,123,111.3899994,9,0
VD6(K1755+300),2019-01-01 16:20,121,112.7770004,8.61,1
VD6(K1755+300),2019-01-01 16:25,129,110.2559967,10.21,0
VD6(K1755+300),2019-01-01 16:25,145,109.4280014,11.05,1
VD6(K1755+300),2019-01-01 16:30,145,108.723999,11.45,0
VD6(K1755+300),2019-01-01 16:30,138,106.5650024,11.7,1
VD6(K1755+300),2019-01-01 16:35,116,109.6640015,8.58,0
VD6(K1755+300),2019-01-01 16:35,145,109.9380035,11.06,1
VD6(K1755+300),2019-01-01 16:40,141,107.6449966,11.43,0
VD6(K1755+300),2019-01-01 16:40,124,112.2259979,9.56,1
VD6(K1755+300),2019-01-01 16:45,180,108.1669998,14.22,0
VD6(K1755+300),2019-01-01 16:45,98,116.2040024,6.55,1
VD6(K1755+300),2019-01-01 16:50,141,108.9150009,11.43,0
VD6(K1755+300),2019-01-01 16:50,120,111,9,1
VD6(K1755+300),2019-01-01 16:55,119,109.8820038,9,0
VD6(K1755+300),2019-01-01 16:55,113,110.7610016,8.54,1
VD6(K1755+300),2019-01-01 17:10,115,111,8.6,0
VD6(K1755+300),2019-01-01 17:10,118,111.5849991,9,1
VD6(K1755+300),2019-01-01 17:15,140,108.1429977,11.57,0
VD6(K1755+300),2019-01-01 17:15,138,106.7389984,11.16,1
VD6(K1755+300),2019-01-01 17:20,111,109.3420029,9.45,0
VD6(K1755+300),2019-01-01 17:20,131,107,11.32,1
VD6(K1755+300),2019-01-01 17:25,140,104.2429962,12,0
VD6(K1755+300),2019-01-01 17:25,133,106.3310013,10.53,1
VD6(K1755+300),2019-01-01 17:30,113,108.2300034,9,0
VD6(K1755+300),2019-01-01 17:30,99,107.939003,7.51,1
VD6(K1755+300),2019-01-01 17:35,108,106.4440002,8.46,0
VD6(K1755+300),2019-01-01 17:35,131,103.5950012,11.96,1
